日期,id,车型,制造商,价格范围,销量
2024-05,1661,柯珞克,斯柯达,14.99-15.49万,239
2024-05,9243,瑞风RF8 PHEV,江淮瑞风,20.99-25.99万,235
2024-05,5093,宝骏KiWi EV,宝骏,8.78-10.28万,235
2024-05,5389,风光MINIEV,东风风光,3.26-5.91万,224
2024-05,4569,凯捷Victory,五菱汽车,8.58-14.98万,219
2024-05,4320,五菱荣光EV,五菱汽车,10.88-11.88万,213
2024-05,6137,飞凡F7,飞凡汽车,18.99-30.99万,212
2024-05,4209,VGV U70,中国重汽VGV,7.79-11.89万,207
2024-05,1355,迈锐宝XL,雪佛兰,17.59-21.99万,207
2024-05,1245,柯迪亚克,斯柯达,19.19-24.39万,207
2024-05,1183,荣威eRX5,荣威,13.59-14.79万,207
2024-05,341,标致5008,标致,14.97-20.47万,207
2024-05,5997,睿蓝7,睿蓝汽车,11.57-17.37万,205
2024-05,4890,福特电马,福特,23.98-35.98万,201
2024-05,9028,沃尔沃EX30,沃尔沃,18.08-23.58万,199
2024-05,2820,风行T5,东风风行,6.79-13.99万,198
2024-05,4801,亚洲狮,丰田,14.18-17.98万,195
2024-05,4794,奔腾T55,奔腾,8.59-10.49万,195
2024-05,1243,速派,斯柯达,11.99-13.99万,195
2024-05,2151,红旗HS7,红旗,20.08-28.08万,192
2024-05,4086,艾瑞泽e,奇瑞新能源,15.28-15.78万,191
2024-05,5468,影酷,广汽传祺,11.18-13.98万,182
2024-05,5250,MG ONE,名爵,8.78-10.98万,181
2024-05,2827,奕泽IZOA,丰田,14.98-18.98万,181
2024-05,9181,帕拉丁,东风风度,16.98-26.18万,180
2024-05,5294,英菲尼迪QX60,英菲尼迪,37.88-51.88万,179
2024-05,4076,比亚迪e3,比亚迪,15.48万,179
2024-05,2937,沃尔沃S90 PHEV,沃尔沃,34.90-61.39万,179
2024-05,340,标致4008,标致,12.97-13.97万,178
2024-05,1810,风行S50 EV,东风风行,15.09-16.99万,176
2024-05,3066,途铠,大众,8.39-12.99万,175
2024-05,5162,欧萌达,奇瑞,12.99万,174
2024-05,5053,欧拉闪电猫,欧拉,18.98-26.98万,168
2024-05,653,哈弗H9,哈弗,17.49-23.09万,168
2024-05,5390,风光380,东风风光,5.28-6.08万,167
2024-05,5813,奔驰EQE,奔驰,47.80-62.70万,166
2024-05,4663,本田LIFE,本田,9.78-11.28万,164
2024-05,9131,极石01,极石汽车,28.49-34.49万,163
2024-05,4535,荣威iMAX8,荣威,16.58-23.58万,161
2024-05,1123,智跑,起亚,10.48-12.28万,161
2024-05,5788,元宝,北京汽车制造厂,2.97-5.19万,157
2024-05,5358,IQ锐歌,凯迪拉克,24.77-41.97万,156
2024-05,4858,羿,江铃集团新能源,11.88-19.98万,155
2024-05,4182,凯迪拉克CT4,凯迪拉克,21.97-25.97万,155
2024-05,9032,五菱星云,五菱汽车,8.08-9.48万,148
2024-05,5392,e:NP1 极湃1,本田,12.50-16.80万,146
2024-05,1126,嘉华,起亚,22.89-27.99万,145
2024-05,6080,吉利几何G6,吉利几何,11.98-18.28万,144
2024-05,436,风光580,东风风光,7.99-12.99万,142
2024-05,1359,探界者,雪佛兰,18.49-23.99万,140
2024-05,5832,Polestar 4,Polestar极星,33.99-39.99万,138
2024-05,5356,Polestar 3,Polestar极星,69.80-79.80万,138
2024-05,4196,开拓者,雪佛兰,19.49-26.69万,138
2024-05,6003,睿蓝9,睿蓝汽车,15.99-19.79万,136
2024-05,4819,思皓花仙子,思皓,5.99-7.49万,135
2024-05,6362,别克E4,别克,15.99-22.99万,130
2024-05,1119,起亚K5,起亚,12.38-17.38万,129
2024-05,6356,极狐 考拉,ARCFOX极狐,11.98-15.88万,128
2024-05,573,途睿欧,福特,19.96-25.00万,125
2024-05,3022,长安之星9 EV,长安凯程,13.28-16.89万,124
2024-05,4276,启辰星,启辰,12.66-14.96万,121
2024-05,5978,凯迪拉克GT4,凯迪拉克,14.99-23.97万,120
2024-05,5580,富康ES600,东风富康,15.38-16.38万,115
2024-05,4839,皓影 PHEV,本田,17.59-21.99万,113
2024-05,2867,奔腾T77,奔腾,11.48-12.38万,113
2024-05,5818,荣威iMAX8 EV,荣威,25.98-35.98万,112
2024-05,4703,风光500,东风风光,6.18-8.58万,111
2024-05,5297,欧拉芭蕾猫,欧拉,14.98-17.98万,110
2024-06,4363,Model Y,特斯拉,26.35-31.35万,41110
2024-06,5952,海鸥,比亚迪,6.68-8.58万,35201
2024-06,1145,轩逸,日产,6.98-14.48万,25573
2024-06,393,朗逸,大众,6.59-10.00万,24348
2024-06,5248,元PLUS,比亚迪,10.98-14.58万,23918
2024-06,5845,理想L6,理想汽车,24.98-27.98万,23864
2024-06,5369,锋兰达,丰田,8.78-14.68万,21951
2024-06,4802,秦PLUS DM,比亚迪,7.28-11.38万,21679
2024-06,4865,宋PLUS DM,比亚迪,11.98-17.58万,20573
2024-06,5290,驱逐舰05,比亚迪,7.38-12.28万,19441
2024-06,414,速腾,大众,7.79-15.89万,19440
2024-06,3504,宋Pro DM,比亚迪,8.98-13.28万,19316
2024-06,3762,Model 3,特斯拉,23.55-33.95万,18151
2024-06,9796,秦L DM,比亚迪,8.98-13.98万,18021
2024-06,5820,问界M7,AITO,24.98-32.98万,17501
2024-06,4899,秦PLUS EV,比亚迪,9.98-17.98万,17222
2024-06,398,帕萨特,大众,12.65-20.74万,17097
2024-06,4814,AION Y,埃安,10.98-14.58万,16670
2024-06,280,本田CR-V,本田,18.59-26.39万,16570
2024-06,6325,问界M9,AITO,46.98-56.98万,16525
2024-06,546,RAV4荣放,丰田,12.78-19.68万,16432
2024-06,5382,卡罗拉锐放,丰田,9.98-15.48万,16161
2024-06,4857,星越L,吉利汽车,13.27-16.47万,15828
2024-06,214,奔驰E级,奔驰,45.18-59.98万,15200
2024-06,5015,ZEEKR 001,极氪,25.90-32.90万,14383
2024-06,6187,小米SU7,小米汽车,21.59-29.99万,14296
2024-06,99,奥迪A6L,奥迪,28.28-50.80万,14271
2024-06,415,迈腾,大众,14.19-21.69万,14165
2024-06,3101,AION S,埃安,11.88-16.99万,13788
2024-06,216,奔驰GLC,奔驰,42.78-53.13万,13600
2024-06,145,宝马3系,宝马,21.49-28.79万,13461
2024-06,2916,奥迪Q5L,奥迪,26.50-32.50万,12974
2024-06,2794,瑞虎8,奇瑞,7.99-15.99万,12521
2024-06,4615,坦克300,坦克,19.98-33.00万,12387
2024-06,4172,威兰达,丰田,12.98-22.08万,12369
2024-06,4540,宋PLUS EV,比亚迪,14.18-17.58万,12338
2024-06,535,凯美瑞,丰田,12.18-20.98万,12281
2024-06,289,雅阁,本田,12.48-18.38万,11964
2024-06,212,奔驰C级,奔驰,33.48-38.06万,11900
2024-06,311,唐DM,比亚迪,16.98-26.98万,11678
2024-06,6266,五菱缤果,五菱汽车,5.08-8.48万,11175
2024-06,6132,红旗H5,红旗,10.98-17.58万,11133
2024-06,2835,探岳,大众,13.29-22.89万,10876
2024-06,4228,汉DM,比亚迪,15.58-22.58万,10857
2024-06,3196,长安CS75 PLUS,长安,8.99-13.49万,10770
2024-06,96,奥迪A4L,奥迪,20.92-36.28万,10744
2024-06,6173,理想L7,理想汽车,30.18-35.98万,10726
2024-06,4499,五菱宏光MINIEV,五菱汽车,2.38-9.99万,10187
2024-06,733,帝豪,吉利汽车,4.89-14.98万,10172
2024-06,5563,捷途旅行者,捷途,11.99-21.99万,10002
2024-06,3476,星瑞,吉利汽车,9.27-13.57万,9926
2024-06,404,途观L,大众,12.68-21.48万,9857
2024-06,5843,腾势D9 DM,腾势,33.98-60.06万,9667
2024-06,5852,艾瑞泽8,奇瑞,8.99-12.89万,9203
2024-06,6148,熊猫,吉利汽车,2.99-5.39万,9154
2024-06,1455,逸动,长安,6.39-7.69万,9149
2024-06,542,卡罗拉,丰田,9.68-13.58万,8870
2024-06,5092,红旗E-QM5,红旗,16.58-23.98万,8858
2024-06,4079,皓影,本田,12.79-23.89万,8841
2024-06,5859,长安Lumin,长安,3.79-6.99万,8807
2024-06,3159,红旗HS5,红旗,12.88-19.48万,8742
2024-06,2812,宝马X3,宝马,34.99-48.69万,8656
2024-06,146,宝马5系,宝马,30.59-52.59万,8436
2024-06,5008,海豚,比亚迪,9.18-12.58万,8429
2024-06,9689,元UP,比亚迪,8.68-11.98万,8392
2024-06,2975,缤越,吉利汽车,5.98-8.98万,8358
2024-06,5223,赛那,丰田,22.98-34.08万,8099
2024-06,4300,汉EV,比亚迪,16.98-23.58万,7841
2024-06,1150,逍客,日产,9.98-14.88万,7834
2024-06,2843,蔚来ES6,蔚来,33.80-39.60万,7654
2024-06,9824,海豹06DM,比亚迪,8.98-13.98万,7625
2024-06,148,宝马X1,宝马,16.69-40.99万,7493
2024-06,6261,海豹DM,比亚迪,14.98-21.98万,7325
2024-06,6027,深蓝S07,深蓝汽车,11.99-19.29万,7310
2024-06,536,汉兰达,丰田,17.98-27.88万,7054
2024-06,5217,大众ID.3,大众,11.99-13.69万,7043
2024-06,4838,宝马i3,宝马,19.39-25.19万,6952
2024-06,5227,理想L9,理想汽车,40.98-43.98万,6841
2024-06,4563,哈弗大狗,哈弗,9.09-11.69万,6810
2024-06,5343,问界M5,AITO,22.98-27.98万,6796
2024-06,5273,宝马X5,宝马,51.00-73.50万,6727
2024-06,276,思域,本田,12.99-18.79万,6589
2024-06,1794,传祺M8,广汽传祺,16.98-33.28万,6562
2024-06,8830,银河L7,吉利银河,11.37-15.77万,6499
2024-06,8859,银河L6,吉利银河,7.98-14.98万,6391
2024-06,409,宝来,大众,6.49-9.59万,6320
2024-06,5306,深蓝SL03,深蓝汽车,11.49-16.39万,6221
2024-06,8796,领克08 EM-P,领克,16.88-22.88万,6199
2024-06,1938,捷途X70,捷途,8.69-12.28万,6134
2024-06,4272,零跑T03,零跑汽车,5.39-6.52万,6132
2024-06,5340,型格,本田,10.99-16.69万,6000
2024-06,6025,博越L,吉利汽车,10.37-14.27万,5996
2024-06,8958,长安启源A07,长安启源,11.49-14.99万,5946
2024-06,4731,零跑C11,零跑汽车,13.38-19.51万,5905
2024-06,1310,伊兰特,现代,9.98-14.98万,5896
2024-06,5858,格瑞维亚,丰田,29.98-41.68万,5800
2024-06,6095,理想L8,理想汽车,32.18-37.98万,5754
2024-06,649,哈弗H6,哈弗,7.19-12.19万,5686
2024-06,3172,捷达VA3,捷达,6.28-8.98万,5644
2024-06,9126,蔚来ET5T,蔚来,29.80-35.60万,5578
2024-06,1147,天籁,日产,12.78-18.78万,5511
2024-06,9307,零跑C10,零跑汽车,11.81-16.88万,5470
2024-06,8895,小鹏G6,小鹏汽车,17.68-19.88万,5426
2024-06,6126,丰田bZ3,丰田,16.98-19.98万,5381
2024-06,1282,沃尔沃XC60,沃尔沃,24.90-45.89万,5356
2024-06,9682,哪吒L,哪吒汽车,12.99-16.29万,5283
2024-06,4370,领克07 EM-P,领克,14.88-16.88万,5250
2024-06,1977,探歌,大众,10.79-12.87万,5213
2024-06,6068,海狮07EV,比亚迪,18.18-23.98万,5193
2024-06,1290,五菱宏光,五菱汽车,4.65-6.09万,5136
2024-06,95,奥迪A3,奥迪,13.69-25.13万,5113
2024-06,9129,长安启源A05,长安启源,5.09-6.99万,5041
2024-06,9651,长安UNI-Z PHEV,长安,9.99-11.69万,4999
2024-06,9500,风云T9,奇瑞风云,11.99-17.39万,4990
2024-06,353,别克GL8,别克,23.29-47.39万,4962
2024-06,3068,亚洲龙,丰田,15.88-23.68万,4890
2024-06,2836,途岳,大众,7.99-16.29万,4882
2024-06,3736,凯迪拉克CT5,凯迪拉克,18.59-21.59万,4817
2024-06,5288,长安UNI-V,长安,9.39-13.99万,4747
2024-06,534,雷凌,丰田,8.18-11.68万,4643
2024-06,4635,欧拉好猫,欧拉,9.38-12.38万,4578
2024-06,3928,奔驰GLB,奔驰,31.19-36.79万,4563
2024-06,397,凌渡,大众,9.89-14.59万,4561
2024-06,8943,捷途山海T2,捷途,15.99-21.29万,4556
2024-06,405,途昂,大众,19.90-33.90万,4540
2024-06,9113,哈弗猛龙PHEV,哈弗,15.38-18.38万,4465
2024-06,9235,五菱星光PHEV,五菱汽车,7.98-9.58万,4456
2024-06,9128,ZEEKR 007,极氪,20.99-29.99万,4316
2024-06,6227,瑞虎9,奇瑞,13.79-18.89万,4277
2024-06,2832,传祺M6,广汽传祺,10.48-14.48万,4227
2024-06,9242,长安启源Q05,长安启源,6.39-7.99万,4196
2024-06,6298,iCAR 03,iCAR,9.48-15.48万,4195
2024-06,4840,皇冠陆放,丰田,28.48-33.28万,4190
2024-06,1293,五菱荣光V,五菱汽车,4.48-4.98万,4157
2024-06,579,蒙迪欧,福特,12.58-22.98万,4149
2024-06,10270,坦克400 Hi4-T,坦克,28.58-28.98万,4107
2024-06,8966,星纪元ET,星途,17.98-31.98万,4100
2024-06,3359,微蓝6,别克,11.28-16.89万,4096
2024-06,4586,ID.4 CROZZ,大众,13.99-23.36万,4094
2024-06,345,威朗,别克,12.89-15.89万,4079
2024-06,2875,英仕派,本田,18.28-22.98万,3975
2024-06,4567,北京越野BJ30,北京越野,8.99-12.69万,3947
2024-06,1623,领克03,领克,11.68-42.03万,3930
2024-06,4342,领克06,领克,9.76-11.76万,3863
2024-06,8989,风神L7 PHEV,东风风神,12.89-14.99万,3816
2024-06,164,北京越野BJ40,北京越野,13.98-26.99万,3749
2024-06,6363,极狐 阿尔法T5,ARCFOX极狐,11.98-16.80万,3702
2024-06,352,昂科威,别克,22.99-25.99万,3672
2024-06,9660,智己L6,智己汽车,20.49-34.59万,3623
2024-06,1094,瑞虎7,奇瑞,6.99-12.98万,3558
2024-06,2913,奔驰A级,奔驰,25.13-27.57万,3518
2024-06,5830,坦克500 Hi4-T,坦克,33.50-34.50万,3417
2024-06,267,奔腾B70,奔腾,9.88-13.79万,3353
2024-06,8979,宋L EV,比亚迪,17.98-24.98万,3283
2024-06,1621,传祺GS3,广汽传祺,6.98-9.28万,3267
2024-06,3171,捷达VS5,捷达,6.96-10.79万,3258
2024-06,6356,极狐 考拉,ARCFOX极狐,11.98-15.88万,3250
2024-06,4078,探影,大众,9.39-9.69万,3198
2024-06,100,奥迪Q3,奥迪,18.40-33.58万,3121
2024-06,8788,皓瀚,东风风神,8.99-12.99万,3102
2024-06,8858,银河E8,吉利银河,14.08-20.08万,3077
2024-06,348,君威,别克,15.98-17.58万,3004
2024-06,1014,马自达3 昂克赛拉,马自达,8.99-14.19万,2998
2024-06,4223,长安CS55 PLUS,长安,7.99-12.59万,2988
2024-06,5409,蔚来ET5,蔚来,29.80-35.60万,2979
2024-06,4302,奥迪A7L,奥迪,41.87-66.62万,2951
2024-06,9234,五菱星光EV,五菱汽车,9.28-10.28万,2929
2024-06,5924,岚图梦想家 PHEV,岚图,32.99-63.99万,2926
2024-06,1322,途胜,现代,15.98-22.58万,2780
2024-06,2849,捷途X90,捷途,13.99-17.29万,2777
2024-06,4258,ID.4 X,大众,13.99-22.34万,2760
2024-06,291,奥德赛,本田,17.58-37.98万,2740
2024-06,410,高尔夫,大众,12.48-15.34万,2706
2024-06,8884,豹5,方程豹,22.98-32.98万,2680
2024-06,5929,揽巡,大众,18.29-23.99万,2670
2024-06,6359,红旗HS3,红旗,10.58-13.28万,2653
2024-06,5439,长安欧尚Z6,长安欧尚,8.69-12.09万,2574
2024-06,4861,奔腾NAT,奔腾,13.98-16.48万,2489
2024-06,6233,探索06,奇瑞,8.49-15.49万,2485
2024-06,1281,沃尔沃S90,沃尔沃,27.90-50.59万,2485
2024-06,4357,蔚来EC6,蔚来,35.80-41.60万,2481
2024-06,9349,eπ007,东风奕派,11.99-15.56万,2426
2024-06,616,传祺GS4,广汽传祺,8.98-10.08万,2414
2024-06,9184,传祺E8 PHEV,广汽传祺,21.68-23.88万,2391
2024-06,6036,本田HR-V,本田,15.99-22.89万,2389
2024-06,741,博越,吉利汽车,8.28-10.88万,2372
2024-06,5244,捷途大圣,捷途,7.99-12.19万,2362
2024-06,8808,风云A8,奇瑞风云,7.99-10.99万,2356
2024-06,9225,智界S7,智界,22.98-34.98万,2306
2024-06,585,锐界,福特,19.88-29.18万,2294
2024-06,3094,科鲁泽,雪佛兰,9.49-10.89万,2286
2024-06,31,MG5,名爵,5.79-7.59万,2270
2024-06,1151,奇骏,日产,13.13-26.29万,2255
2024-06,9261,纳米01,东风纳米,6.58-10.18万,2251
2024-06,5322,smart精灵#1,smart,15.49-28.49万,2245
2024-06,2928,缤瑞,吉利汽车,7.48-9.48万,2220
2024-06,5461,小鹏G9,小鹏汽车,24.88-27.88万,2190
2024-06,4537,航海家,林肯,27.08-41.38万,2179
2024-06,6204,蓝电E5,蓝电,9.98-15.19万,2173
2024-06,1081,艾瑞泽5,奇瑞,5.39-7.59万,2135
2024-06,416,大众CC,大众,17.49-22.49万,2105
2024-06,3455,比亚迪e2,比亚迪,8.98-14.78万,2091
2024-06,6360,腾势N7,腾势,23.98-32.98万,2089
2024-06,5257,QQ冰淇淋,奇瑞新能源,2.59-5.29万,2074
2024-06,9118,智己LS6,智己汽车,20.99-28.29万,2013
2024-06,1291,五菱荣光,五菱汽车,4.09-4.75万,2010
2024-06,6211,豪越L,吉利汽车,10.99-15.39万,2009
2024-06,5339,威飒,丰田,17.48-26.18万,1969
2024-06,8834,阿维塔 12,阿维塔,26.99-70.00万,1959
2024-06,4760,岚图FREE,岚图,21.89-24.69万,1939
2024-06,5817,吉利几何E萤火虫,吉利几何,5.98-8.48万,1916
2024-06,6206,蓝山,魏牌,27.38-32.68万,1902
2024-06,617,传祺GS8,广汽传祺,15.48-24.08万,1849
2024-06,5827,五菱佳辰,五菱汽车,6.48-9.78万,1779
2024-06,3365,奕炫,东风风神,6.49-10.68万,1777
2024-06,8956,奔腾小马,奔腾,2.49-5.39万,1764
2024-06,1016,马自达CX-5,马自达,12.58-19.78万,1755
2024-06,282,艾力绅,本田,27.98-33.18万,1730
2024-06,5106,零跑C01,零跑汽车,12.61-14.81万,1720
2024-06,8942,宝马iX1,宝马,16.79-20.79万,1708
2024-06,6294,小鹏X9,小鹏汽车,34.48-40.48万,1687
2024-06,4426,AION V,埃安,12.18-18.18万,1680
2024-06,4787,影豹,广汽传祺,9.30-15.00万,1671
2024-06,1279,沃尔沃S60,沃尔沃,18.90-38.49万,1671
2024-06,37,MG7,名爵,10.78-16.39万,1667
2024-06,5059,金海狮,SRM鑫源,6.09-10.59万,1636
2024-06,244,威霆,奔驰,29.38-38.68万,1632
2024-06,861,凯迪拉克XT5,凯迪拉克,23.59-45.27万,1617
2024-06,3355,沃尔沃XC40,沃尔沃,18.50-35.48万,1610
2024-06,347,君越,别克,17.99-23.99万,1609
2024-06,9636,坦克700 Hi4-T,坦克,42.80-70.00万,1606
2024-06,3157,吉利几何A,吉利几何,11.98-12.98万,1574
2024-06,1323,现代ix35,现代,12.18-16.78万,1574
2024-06,1655,东风风神E70,东风风神,14.28-15.38万,1572
2024-06,3437,揽境,大众,20.19-30.19万,1555
2024-06,9312,哪吒X,哪吒汽车,8.98-12.48万,1542
2024-06,4284,探险者,福特,30.98-39.98万,1505
2024-06,3041,荣威i5,荣威,4.99-7.19万,1494
2024-06,4074,北京EU5,北京汽车,12.99-17.19万,1491
2024-06,1292,五菱之光,五菱汽车,3.51-3.79万,1488
2024-06,8803,奔腾T90,奔腾,10.88-13.98万,1463
2024-06,292,冠道,本田,18.98-27.98万,1453
2024-06,1101,小蚂蚁,奇瑞新能源,5.59-7.29万,1447
2024-06,8967,星途瑶光C-DM,星途,13.99-21.99万,1423
2024-06,279,本田XR-V,本田,11.99-13.99万,1380
2024-06,4792,星途凌云,星途,11.77-15.49万,1354
2024-06,6336,启辰大V DD-i,启辰,9.89-14.99万,1348
2024-06,8934,赛图斯,起亚,8.59-12.59万,1346
2024-06,4340,领克06 EM-P,领克,13.38-14.28万,1330
2024-06,4334,奥迪Q4 e-tron,奥迪,19.50-36.70万,1301
2024-06,3077,唐EV,比亚迪,21.98-26.98万,1300
2024-06,5982,五菱星驰,五菱汽车,5.08-7.98万,1295
2024-06,9029,云朵,宝骏,9.58-14.58万,1267
2024-06,1116,起亚K3,起亚,8.19-11.29万,1265
2024-06,6328,启辰VX6,启辰,11.49-13.99万,1263
2024-06,1594,哈弗M6,哈弗,7.19-9.29万,1243
2024-06,5388,领睿,福特,11.88-16.18万,1222
2024-06,1318,索纳塔,现代,13.98-18.68万,1215
2024-06,5953,星途瑶光,星途,12.98-18.68万,1174
2024-06,3052,长安CS35 PLUS,长安,6.99-8.19万,1155
