时间,id,车型,制造商,价格区间,销量
202406,6147,锐程PLUS,长安,8.49-10.79万,341
202406,1636,丰田C-HR,丰田,15.28-19.28万,339
202406,5389,风光MINIEV,东风风光,3.26-5.91万,338
202406,9208,哪吒AYA,哪吒汽车,6.58-8.08万,337
202406,3142,迈腾GTE,大众,18.69-20.19万,334
202406,5561,北京越野BJ60,北京越野,23.98-28.58万,330
202406,5997,睿蓝7,睿蓝汽车,11.57-17.37万,329
202406,4637,极狐 阿尔法S,ARCFOX极狐,18.98-32.98万,324
202406,5416,岚图梦想家 EV,岚图,33.99-46.99万,321
202406,341,标致5008,标致,14.97-20.47万,321
202406,9167,岚图追光 PHEV,岚图,23.28-25.78万,320
202406,6224,蔚来EC7,蔚来,45.80-54.80万,319
202406,2937,沃尔沃S90 PHEV,沃尔沃,34.90-61.39万,314
202406,436,风光580,东风风光,7.99-12.99万,314
202406,4869,智己LS7,智己汽车,28.98-45.98万,311
202406,4703,风光500,东风风光,6.18-8.58万,302
202406,8946,ID.7 VIZZION,大众,19.77-23.27万,299
202406,6060,凯翼拾月,凯翼,5.39-9.98万,287
202406,5912,ZR-V 致在,本田,10.69-17.59万,283
202406,5004,小鹏P5,小鹏汽车,15.69-17.49万,283
202406,6003,睿蓝9,睿蓝汽车,15.99-19.79万,281
202406,1760,荣威Ei5,荣威,15.28-16.68万,277
202406,4180,柯米克GT,斯柯达,11.99万,274
202406,1211,大通G10,上汽大通MAXUS,10.30-18.48万,272
202406,9131,极石01,极石汽车,28.49-34.49万,260
202406,1245,柯迪亚克,斯柯达,19.19-24.39万,260
202406,3932,奔驰EQB,奔驰,35.20-42.80万,256
202406,4086,艾瑞泽e,奇瑞新能源,15.28-15.78万,250
202406,5819,蔚来ES7,蔚来,43.80-51.80万,245
202406,4759,领裕,福特,15.38-20.18万,245
202406,5895,ARIYA 艾睿雅,日产,14.49-22.79万,237
202406,5238,坦克500,坦克,33.50-39.50万,230
202406,5151,枫叶60s,睿蓝汽车,14.98-15.98万,230
202406,32,MG6,名爵,10.38-13.98万,225
202406,5580,富康ES600,东风富康,15.38-16.38万,224
202406,4867,摩卡PHEV,魏牌,23.18-23.88万,223
202406,5053,欧拉闪电猫,欧拉,18.98-26.98万,215
202406,6080,吉利几何G6,吉利几何,11.98-18.28万,213
202406,9181,帕拉丁,东风风度,16.98-26.18万,212
202406,5390,风光380,东风风光,5.28-6.08万,208
202406,5089,合创Z03,合创汽车,13.48-18.28万,208
202406,3066,途铠,大众,8.39-12.99万,203
202406,5828,MG4 EV,名爵,10.98-18.68万,202
202406,5294,英菲尼迪QX60,英菲尼迪,37.88-51.88万,202
202406,4894,ID.6 X,大众,19.39-22.79万,200
202406,9028,沃尔沃EX30,沃尔沃,18.08-23.58万,199
202406,9693,探界者Plus,雪佛兰,14.99-17.99万,193
202406,9243,瑞风RF8 PHEV,江淮瑞风,20.99-25.99万,189
202406,4076,比亚迪e3,比亚迪,15.48万,189
202406,1119,起亚K5,起亚,12.38-17.38万,184
202406,6305,凯翼昆仑iHD,凯翼,10.99-17.99万,183
202406,4890,福特电马,福特,23.98-35.98万,181
202406,1355,迈锐宝XL,雪佛兰,17.59-21.99万,181
202406,5162,欧萌达,奇瑞,12.99万,175
202406,1126,嘉华,起亚,22.89-27.99万,175
202406,1123,智跑,起亚,10.48-12.28万,170
202406,9792,爱跑,江淮钇为,15.29-18.99万,169
202406,4569,凯捷Victory,五菱汽车,8.58-14.98万,168
202406,4276,启辰星,启辰,12.66-14.96万,168
202406,5250,MG ONE,名爵,8.78-10.98万,166
202406,2827,奕泽IZOA,丰田,14.98-18.98万,163
202406,5392,e:NP1 极湃1,本田,12.50-16.80万,160
202406,4080,昂科旗,别克,29.99-35.99万,160
202406,337,标致508L,标致,14.67-19.07万,160
202406,1810,风行S50 EV,东风风行,15.09-16.99万,158
202406,4381,马自达CX-30,马自达,9.99-13.99万,157
202406,4839,皓影 PHEV,本田,17.59-21.99万,154
202406,8975,江淮QX PHEV,江淮汽车,8.99-19.69万,152
202406,4858,羿,江铃集团新能源,11.88-19.98万,152
202406,4794,奔腾T55,奔腾,8.59-10.49万,147
202406,5063,大家9 EV,上汽大通MAXUS,25.39-40.39万,144
202406,4196,开拓者,雪佛兰,19.49-26.69万,141
202406,1661,柯珞克,斯柯达,14.99-15.49万,141
202406,6362,别克E4,别克,15.99-22.99万,138
202406,205,勇士,北京汽车制造厂,10.68-15.98万,137
202406,4416,奔奔E-Star,长安欧尚,7.99万,134
202406,4535,荣威iMAX8,荣威,16.58-23.58万,132
202406,8960,大家7 EV,上汽大通MAXUS,13.58-29.98万,125
202406,5896,五菱Air ev晴空,五菱汽车,5.78-6.98万,125
202406,1183,荣威eRX5,荣威,13.59-14.79万,125
202406,4663,本田LIFE,本田,9.78-11.28万,120
202406,2813,风光ix5,东风风光,9.98-16.59万,120
202406,5367,炫界Pro EV,凯翼,11.99-17.66万,118
202406,2820,风行T5,东风风行,6.79-13.99万,117
202406,8896,英仕派 PHEV,本田,22.98-25.88万,116
202406,4981,元Pro,比亚迪,7.98-9.78万,115
202406,1359,探界者,雪佛兰,18.49-23.99万,114
202406,5468,影酷,广汽传祺,11.18-13.98万,113
202406,3001,途观L PHEV,大众,21.61-22.70万,113
202406,2867,奔腾T77,奔腾,11.48-12.38万,113
202406,9032,五菱星云,五菱汽车,8.08-9.48万,109
202407,4363,Model Y,特斯拉,26.35-31.35万,36299
202407,5952,海鸥,比亚迪,6.68-8.58万,34789
202407,9796,秦L DM,比亚迪,8.98-13.98万,32466
202407,5248,元PLUS,比亚迪,10.98-14.58万,25594
202407,5845,理想L6,理想汽车,24.98-27.98万,24856
202407,393,朗逸,大众,6.59-10.00万,24356
202407,4802,秦PLUS DM,比亚迪,7.28-11.38万,22356
202407,9824,海豹06DM,比亚迪,8.98-13.98万,21659
202407,1145,轩逸,日产,6.98-14.48万,21618
202407,4865,宋PLUS DM,比亚迪,11.98-17.58万,21025
202407,398,帕萨特,大众,12.65-20.74万,20003
202407,5290,驱逐舰05,比亚迪,7.38-12.28万,18693
202407,3504,宋Pro DM,比亚迪,8.98-13.28万,18336
202407,4899,秦PLUS EV,比亚迪,9.98-17.98万,17354
202407,6325,问界M9,AITO,46.98-56.98万,17151
202407,4814,AION Y,埃安,10.98-14.58万,16788
202407,546,RAV4荣放,丰田,12.78-19.68万,16683
202407,4857,星越L,吉利汽车,13.27-16.47万,16496
202407,414,速腾,大众,7.79-15.89万,16469
202407,5382,卡罗拉锐放,丰田,9.98-15.48万,15790
202407,4499,五菱宏光MINIEV,五菱汽车,2.38-9.99万,15765
202407,5820,问界M7,AITO,24.98-32.98万,15633
202407,5369,锋兰达,丰田,8.78-14.68万,14824
202407,6266,五菱缤果,五菱汽车,5.08-8.48万,14536
202407,212,奔驰C级,奔驰,33.48-38.06万,14155
202407,214,奔驰E级,奔驰,45.18-59.98万,14001
202407,3101,AION S,埃安,11.88-16.99万,13537
202407,4540,宋PLUS EV,比亚迪,14.18-17.58万,13281
202407,535,凯美瑞,丰田,12.18-20.98万,13179
202407,2794,瑞虎8,奇瑞,7.99-15.99万,13138
202407,6187,小米SU7,小米汽车,21.59-29.99万,13120
202407,5008,海豚,比亚迪,9.18-12.58万,12443
202407,216,奔驰GLC,奔驰,42.78-53.13万,12423
202407,415,迈腾,大众,14.19-21.69万,12340
202407,99,奥迪A6L,奥迪,28.28-50.80万,12282
202407,2835,探岳,大众,13.29-22.89万,12230
202407,3196,长安CS75 PLUS,长安,8.99-13.49万,11772
202407,542,卡罗拉,丰田,9.68-13.58万,11562
202407,2916,奥迪Q5L,奥迪,26.50-32.50万,11541
202407,6173,理想L7,理想汽车,30.18-35.98万,11403
202407,145,宝马3系,宝马,21.49-28.79万,11384
202407,9689,元UP,比亚迪,8.68-11.98万,11224
202407,3476,星瑞,吉利汽车,9.27-13.57万,10950
202407,6132,红旗H5,红旗,10.98-17.58万,10882
202407,311,唐DM,比亚迪,16.98-26.98万,10541
202407,404,途观L,大众,12.68-21.48万,10497
202407,289,雅阁,本田,12.48-18.38万,10479
202407,4172,威兰达,丰田,12.98-22.08万,10290
202407,5859,长安Lumin,长安,3.79-6.99万,10238
202407,5852,艾瑞泽8,奇瑞,8.99-12.89万,10187
202407,3762,Model 3,特斯拉,23.55-33.95万,9928
202407,1455,逸动,长安,6.39-7.69万,9832
202407,280,本田CR-V,本田,18.59-26.39万,9673
202407,1150,逍客,日产,9.98-14.88万,9586
202407,4228,汉DM,比亚迪,15.58-22.58万,9458
202407,5015,ZEEKR 001,极氪,25.90-32.90万,9335
202407,6025,博越L,吉利汽车,10.37-14.27万,8914
202407,96,奥迪A4L,奥迪,20.92-36.28万,8876
202407,146,宝马5系,宝马,30.59-52.59万,8740
202407,1938,捷途X70,捷途,8.69-12.28万,8650
202407,4563,哈弗大狗,哈弗,9.09-11.69万,8575
202407,5843,腾势D9 DM,腾势,33.98-60.06万,8514
202407,4079,皓影,本田,12.79-23.89万,8435
202407,5223,赛那,丰田,22.98-34.08万,8320
202407,5217,大众ID.3,大众,11.99-13.69万,8282
202407,6148,熊猫,吉利汽车,2.99-5.39万,8133
202407,2843,蔚来ES6,蔚来,33.80-39.60万,8112
202407,733,帝豪,吉利汽车,4.89-14.98万,8068
202407,3159,红旗HS5,红旗,12.88-19.48万,7562
202407,4300,汉EV,比亚迪,16.98-23.58万,7550
202407,5227,理想L9,理想汽车,40.98-43.98万,7495
202407,9307,零跑C10,零跑汽车,11.81-16.88万,7386
202407,5563,捷途旅行者,捷途,11.99-21.99万,7344
202407,2812,宝马X3,宝马,34.99-48.69万,7075
202407,5273,宝马X5,宝马,51.00-73.50万,6969
202407,4731,零跑C11,零跑汽车,13.38-19.51万,6811
202407,5343,问界M5,AITO,22.98-27.98万,6768
202407,6261,海豹DM,比亚迪,14.98-21.98万,6729
202407,6095,理想L8,理想汽车,32.18-37.98万,6592
202407,8830,银河L7,吉利银河,11.37-15.77万,6559
202407,5092,红旗E-QM5,红旗,16.58-23.98万,6456
202407,8859,银河L6,吉利银河,7.98-14.98万,6424
202407,5858,格瑞维亚,丰田,29.98-41.68万,6399
202407,4615,坦克300,坦克,19.98-33.00万,6318
202407,536,汉兰达,丰田,17.98-27.88万,6158
202407,2975,缤越,吉利汽车,5.98-8.98万,6046
202407,148,宝马X1,宝马,16.69-40.99万,6022
202407,4370,领克07 EM-P,领克,14.88-16.88万,6001
202407,649,哈弗H6,哈弗,7.19-12.19万,5981
202407,9500,风云T9,奇瑞风云,11.99-17.39万,5876
202407,8796,领克08 EM-P,领克,16.88-22.88万,5853
202407,8958,长安启源A07,长安启源,11.49-14.99万,5777
202407,409,宝来,大众,6.49-9.59万,5753
202407,9682,哪吒L,哪吒汽车,12.99-16.29万,5628
202407,1290,五菱宏光,五菱汽车,4.65-6.09万,5614
202407,6068,海狮07EV,比亚迪,18.18-23.98万,5522
202407,1794,传祺M8,广汽传祺,16.98-33.28万,5466
202407,397,凌渡,大众,9.89-14.59万,5407
202407,5306,深蓝SL03,深蓝汽车,11.49-16.39万,5218
202407,3068,亚洲龙,丰田,15.88-23.68万,5191
202407,8943,捷途山海T2,捷途,15.99-21.29万,5175
202407,9113,哈弗猛龙PHEV,哈弗,15.38-18.38万,5118
202407,9126,蔚来ET5T,蔚来,29.80-35.60万,5113
202407,6027,深蓝S07,深蓝汽车,11.99-19.29万,5092
202407,4840,皇冠陆放,丰田,28.48-33.28万,5000
202407,1977,探歌,大众,10.79-12.87万,4976
202407,9651,长安UNI-Z PHEV,长安,9.99-11.69万,4942
202407,5288,长安UNI-V,长安,9.39-13.99万,4939
202407,5340,型格,本田,10.99-16.69万,4834
202407,1293,五菱荣光V,五菱汽车,4.48-4.98万,4826
202407,8895,小鹏G6,小鹏汽车,17.68-19.88万,4817
202407,348,君威,别克,15.98-17.58万,4807
202407,353,别克GL8,别克,23.29-47.39万,4746
202407,6363,极狐 阿尔法T5,ARCFOX极狐,11.98-16.80万,4688
202407,2836,途岳,大众,7.99-16.29万,4685
202407,1310,伊兰特,现代,9.98-14.98万,4638
202407,405,途昂,大众,19.90-33.90万,4492
202407,6227,瑞虎9,奇瑞,13.79-18.89万,4377
202407,6298,iCAR 03,iCAR,9.48-15.48万,4197
202407,6126,丰田bZ3,丰田,16.98-19.98万,4156
202407,95,奥迪A3,奥迪,13.69-25.13万,4129
202407,1094,瑞虎7,奇瑞,6.99-12.98万,4112
202407,4838,宝马i3,宝马,19.39-25.19万,4083
202407,534,雷凌,丰田,8.18-11.68万,4017
202407,10270,坦克400 Hi4-T,坦克,28.58-28.98万,4007
202407,4567,北京越野BJ30,北京越野,8.99-12.69万,3971
202407,8989,风神L7 PHEV,东风风神,12.89-14.99万,3966
202407,9235,五菱星光PHEV,五菱汽车,7.98-9.58万,3913
202407,2832,传祺M6,广汽传祺,10.48-14.48万,3873
202407,1282,沃尔沃XC60,沃尔沃,24.90-45.89万,3821
202407,579,蒙迪欧,福特,12.58-22.98万,3818
202407,3928,奔驰GLB,奔驰,31.19-36.79万,3812
202407,3736,凯迪拉克CT5,凯迪拉克,18.59-21.59万,3796
202407,1147,天籁,日产,12.78-18.78万,3726
202407,4635,欧拉好猫,欧拉,9.38-12.38万,3655
202407,352,昂科威,别克,22.99-25.99万,3647
202407,3172,捷达VA3,捷达,6.28-8.98万,3575
202407,9660,智己L6,智己汽车,20.49-34.59万,3517
202407,9128,ZEEKR 007,极氪,20.99-29.99万,3498
202407,9912,别克GL8 PHEV,别克,35.99-41.99万,3483
202407,8966,星纪元ET,星途,17.98-31.98万,3450
202407,345,威朗,别克,12.89-15.89万,3391
202407,4272,零跑T03,零跑汽车,5.39-6.52万,3378
202407,4223,长安CS55 PLUS,长安,7.99-12.59万,3281
202407,4586,ID.4 CROZZ,大众,13.99-23.36万,3273
202407,276,思域,本田,12.99-18.79万,3186
202407,4258,ID.4 X,大众,13.99-22.34万,3120
202407,5244,捷途大圣,捷途,7.99-12.19万,3101
202407,8858,银河E8,吉利银河,14.08-20.08万,3076
202407,8808,风云A8,奇瑞风云,7.99-10.99万,3054
202407,9828,eπ008,东风奕派,16.36-19.86万,3044
202407,5924,岚图梦想家 PHEV,岚图,32.99-63.99万,3040
202407,5461,小鹏G9,小鹏汽车,24.88-27.88万,3031
202407,5830,坦克500 Hi4-T,坦克,33.50-34.50万,2975
202407,9184,传祺E8 PHEV,广汽传祺,21.68-23.88万,2967
202407,3359,微蓝6,别克,11.28-16.89万,2898
202407,5439,长安欧尚Z6,长安欧尚,8.69-12.09万,2888
202407,2849,捷途X90,捷途,13.99-17.29万,2863
202407,267,奔腾B70,奔腾,9.88-13.79万,2824
202407,10125,零跑C16,零跑汽车,13.51-16.91万,2812
202407,100,奥迪Q3,奥迪,18.40-33.58万,2765
202407,410,高尔夫,大众,12.48-15.34万,2723
202407,3171,捷达VS5,捷达,6.96-10.79万,2713
202407,9261,纳米01,东风纳米,6.58-10.18万,2708
202407,31,MG5,名爵,5.79-7.59万,2680
202407,9242,长安启源Q05,长安启源,6.39-7.99万,2672
202407,5409,蔚来ET5,蔚来,29.80-35.60万,2672
202407,6359,红旗HS3,红旗,10.58-13.28万,2668
202407,4357,蔚来EC6,蔚来,35.80-41.60万,2619
202407,8979,宋L EV,比亚迪,17.98-24.98万,2605
202407,164,北京越野BJ40,北京越野,13.98-26.99万,2602
202407,3094,科鲁泽,雪佛兰,9.49-10.89万,2601
202407,5257,QQ冰淇淋,奇瑞新能源,2.59-5.29万,2556
202407,3041,荣威i5,荣威,4.99-7.19万,2555
202407,2875,英仕派,本田,18.28-22.98万,2548
202407,4760,岚图FREE,岚图,21.89-24.69万,2525
202407,9211,深蓝G318,深蓝汽车,14.59-28.80万,2483
202407,291,奥德赛,本田,17.58-37.98万,2481
202407,1016,马自达CX-5,马自达,12.58-19.78万,2478
202407,2913,奔驰A级,奔驰,25.13-27.57万,2438
202407,1081,艾瑞泽5,奇瑞,5.39-7.59万,2418
202407,1623,领克03,领克,11.68-42.03万,2412
202407,9129,长安启源A05,长安启源,5.09-6.99万,2394
202407,8956,奔腾小马,奔腾,2.49-5.39万,2365
202407,9234,五菱星光EV,五菱汽车,9.28-10.28万,2331
202407,1621,传祺GS3,广汽传祺,6.98-9.28万,2313
202407,4342,领克06,领克,9.76-11.76万,2297
202407,5929,揽巡,大众,18.29-23.99万,2240
202407,9029,云朵,宝骏,9.58-14.58万,2207
202407,4302,奥迪A7L,奥迪,41.87-66.62万,2207
202407,8934,赛图斯,起亚,8.59-12.59万,2190
202407,6233,探索06,奇瑞,8.49-15.49万,2175
202407,861,凯迪拉克XT5,凯迪拉克,23.59-45.27万,2161
202407,1322,途胜,现代,15.98-22.58万,2123
202407,9118,智己LS6,智己汽车,20.99-28.29万,2108
202407,5322,smart精灵#1,smart,15.49-28.49万,2085
202407,3455,比亚迪e2,比亚迪,8.98-14.78万,2029
202407,1291,五菱荣光,五菱汽车,4.09-4.75万,2018
202407,5827,五菱佳辰,五菱汽车,6.48-9.78万,1999
202407,4537,航海家,林肯,27.08-41.38万,1999
202407,6206,蓝山,魏牌,27.38-32.68万,1967
202407,9349,eπ007,东风奕派,11.99-15.56万,1962
202407,9312,哪吒X,哪吒汽车,8.98-12.48万,1945
202407,4792,星途凌云,星途,11.77-15.49万,1944
202407,585,锐界,福特,19.88-29.18万,1930
202407,2928,缤瑞,吉利汽车,7.48-9.48万,1925
202407,4538,宝马iX3,宝马,22.50-26.00万,1896
202407,5037,五菱星辰,五菱汽车,6.38-9.28万,1894
202407,6204,蓝电E5,蓝电,9.98-15.19万,1843
202407,8884,豹5,方程豹,22.98-32.98万,1842
202407,8942,宝马iX1,宝马,16.79-20.79万,1831
202407,1281,沃尔沃S90,沃尔沃,27.90-50.59万,1809
202407,1101,小蚂蚁,奇瑞新能源,5.59-7.29万,1792
202407,617,传祺GS8,广汽传祺,15.48-24.08万,1783
202407,347,君越,别克,17.99-23.99万,1763
202407,6211,豪越L,吉利汽车,10.99-15.39万,1755
202407,416,大众CC,大众,17.49-22.49万,1748
202407,37,MG7,名爵,10.78-16.39万,1727
202407,5106,零跑C01,零跑汽车,12.61-14.81万,1706
202407,616,传祺GS4,广汽传祺,8.98-10.08万,1662
202407,5817,吉利几何E萤火虫,吉利几何,5.98-8.48万,1661
202407,1279,沃尔沃S60,沃尔沃,18.90-38.49万,1629
202407,6356,极狐 考拉,ARCFOX极狐,11.98-15.88万,1628
202407,9179,极狐 阿尔法S5,ARCFOX极狐,11.98-17.68万,1622
202407,8834,阿维塔 12,阿维塔,26.99-70.00万,1596
202407,5898,小麒麟,江铃集团新能源,4.99-5.19万,1592
202407,5878,ZEEKR 009,极氪,43.90-78.90万,1591
202407,8788,皓瀚,东风风神,8.99-12.99万,1563
202407,9225,智界S7,智界,22.98-34.98万,1541
202407,1182,荣威RX5,荣威,7.49-15.59万,1521
202407,6036,本田HR-V,本田,15.99-22.89万,1520
202407,4426,AION V,埃安,12.18-18.18万,1479
202407,20012,宋L DM,比亚迪,12.58-17.58万,1462
202407,6294,小鹏X9,小鹏汽车,34.48-40.48万,1459
202407,1323,现代ix35,现代,12.18-16.78万,1451
202407,1292,五菱之光,五菱汽车,3.51-3.79万,1441
202407,9636,坦克700 Hi4-T,坦克,42.80-70.00万,1400
202407,4284,探险者,福特,30.98-39.98万,1400
202407,9173,荣威D7 DMH,荣威,7.98-9.98万,1397
202407,2813,风光ix5,东风风光,9.98-16.59万,1380
202407,3352,小鹏P7,小鹏汽车,19.99-22.49万,1370
202407,4340,领克06 EM-P,领克,13.38-14.28万,1359
202407,9346,捷途山海L9,捷途,14.99-21.29万,1325
202407,3437,揽境,大众,20.19-30.19万,1324
202407,6360,腾势N7,腾势,23.98-32.98万,1310
202407,9032,五菱星云,五菱汽车,8.08-9.48万,1308
202407,5982,五菱星驰,五菱汽车,5.08-7.98万,1271
202407,9350,福特烈马,福特,29.98-49.88万,1270
202407,282,艾力绅,本田,27.98-33.18万,1267
202407,5059,金海狮,SRM鑫源,6.09-10.59万,1261
202407,391,Polo,大众,6.59-9.99万,1258
202407,1151,奇骏,日产,13.13-26.29万,1237
202407,6253,ZEEKR X,极氪,14.90-19.90万,1231
202407,4334,奥迪Q4 e-tron,奥迪,19.50-36.70万,1214
202407,3351,启辰D60 EV,启辰,13.98-14.78万,1214
202407,1014,马自达3 昂克赛拉,马自达,8.99-14.19万,1213
202407,5339,威飒,丰田,17.48-26.18万,1204
202407,292,冠道,本田,18.98-27.98万,1201
202407,244,威霆,奔驰,29.38-38.68万,1200
202407,9924,五菱缤果PLUS,五菱汽车,7.58-8.98万,1193
202407,8930,曹操60,曹操汽车,12.98-16.98万,1181
202407,1738,瑞虎5x,奇瑞,5.59-7.89万,1178
202407,3052,长安CS35 PLUS,长安,6.99-8.19万,1175
202407,5388,领睿,福特,11.88-16.18万,1163
202407,1579,劲客,日产,7.98-9.38万,1151
202407,5886,锐胜王牌M7,北京汽车制造厂,6.18-15.38万,1150
202407,8967,星途瑶光C-DM,星途,13.99-21.99万,1136
202407,6087,传祺E9 PHEV,广汽传祺,29.98-40.98万,1131
202407,1655,东风风神E70,东风风神,14.28-15.38万,1067
202407,5440,林肯Z,林肯,18.88-31.58万,1058
202407,1143,骐达TIIDA,日产,7.99-10.59万,1047
202407,9125,荣威D7 EV,荣威,12.98-18.08万,1036
202407,3365,奕炫,东风风神,6.49-10.68万,1026
202407,5857,长安欧尚Z6 iDD新能源,长安欧尚,12.58-14.58万,1016
202407,2779,斯威G01,SWM斯威汽车,26.98万,1013
202407,9374,风行星海V9,东风风行,19.99-27.99万,1011
202407,3077,唐EV,比亚迪,21.98-26.98万,1009
202407,336,标致408,标致,8.07-9.67万,979
202407,445,菱智,东风风行,5.99-9.99万,975
202407,4783,长安UNI-K,长安,12.99-15.99万,973
202407,8947,红旗EH7,红旗,17.98-25.98万,964
202407,9224,宝马i5,宝马,30.59-53.99万,938
202407,1318,索纳塔,现代,13.98-18.68万,937
202407,5847,护卫舰07,比亚迪,16.98-25.98万,926
202407,4787,影豹,广汽传祺,9.30-15.00万,921
202407,4542,远志M1,大运,17.48-31.88万,921
202407,798,捷豹XFL,捷豹,43.99-48.79万,919
202407,6070,狮铂拓界,起亚,12.38-23.78万,913
202407,4160,威然,大众,19.99-29.99万,900
202407,6328,启辰VX6,启辰,11.49-13.99万,892
202407,279,本田XR-V,本田,11.99-13.99万,880
202407,4391,e爱丽舍,东风富康,12.98-13.98万,878
202407,4313,发现运动版,路虎,38.83-39.99万,874
202407,993,揽胜极光,路虎,39.28-47.58万,865
202407,5935,世纪,别克,46.99-68.99万,853
202407,6118,远航Y6,远航汽车,26.98-33.98万,850
202407,6272,smart精灵#3,smart,16.49-28.99万,848
202407,3157,吉利几何A,吉利几何,11.98-12.98万,836
202407,5034,库斯途,现代,17.18-22.08万,827
202407,2984,大通G50,上汽大通MAXUS,7.68-13.98万,825
202407,1628,启辰D60,启辰,8.88-9.98万,825
202407,1616,蔚来ES8,蔚来,49.80-59.80万,822
202407,283,飞度,本田,8.18-10.38万,822
202407,9347,荣威D5X DMH,荣威,9.98-11.68万,821
202407,8897,钇为3,江淮钇为,6.99-12.79万,819
202407,1789,捷豹XEL,捷豹,32.98-34.18万,819
202407,9343,探陆,日产,20.98-27.18万,812
202407,8946,ID.7 VIZZION,大众,19.77-23.27万,810
202407,4986,凌放HARRIER,丰田,19.18-27.58万,810
202407,1594,哈弗M6,哈弗,7.19-9.29万,805
202407,288,缤智,本田,10.49-12.49万,793
202407,5417,红旗H6,红旗,13.58-19.58万,785
202407,3981,冒险家,林肯,18.88-29.08万,773
202407,6124,哈弗二代大狗PHEV,哈弗,12.28-15.38万,771
202407,4503,凌宝BOX,凌宝汽车,3.98-6.88万,768
202407,5953,星途瑶光,星途,12.98-18.68万,767
